Year,Education Ratio,Exchange Rate Volatility,Food Price Volatility Ratio,GDP Ratio,Military Power Ratio
1650,,,,0.6203319502074689,
1720,,,,0.651560073664825,
1733,,,16.47236809448159,,
1734,,,8.256520304147545,,
1736,,,2.377455188894254,,
1737,,,19.92953176863192,,
1738,,,4.720152260992064,,
1739,,,96.08881388446352,,
1740,,,0.2106056194725836,,
1742,,,2.0664261050424493,,
1743,,,3.9219924034478506,,
1744,,,4.045844795134782,,
1745,,,6.736123035200078,,
1746,,,7.2715859155814915,,
1747,,,26.107149432763595,,
1748,,,21.653817213403197,,
1749,,,11.463226919551776,,
1751,,,60.3986830132564,,
1752,,,5.708246369374787,,
1754,,,4.492464025767551,,
1756,,,0.9224526132902232,,
1758,,,4.88587189243082,,
1760,,,0.0,,
1761,,,24.34249951741054,,
1762,,,0.9771743784859694,,
1763,,,5.026184110880242,,
1764,,,3.2711085577688563,,
1766,,,5.224246191777373,,
1767,,,0.0,,
1768,,,2.277660773557874,,
1769,,,2.629799116838283,,
1770,,,4.804440694224549,,
1771,,,0.3441987363024941,,
1772,,,19.21776277689472,,
1773,,,15.374210221515316,,
1774,,,5.321841999755598,,
1775,,,,0.8355785837651123,
1781,,,5.246074518483932,,
1782,,,27.406200829660392,,
1785,,,213.53069752130952,,
1786,,,9.043653071482565,,
1787,,,32.94473618932742,,
1788,,,29.56578888762571,,
1789,,,2.159299188416349,,
1790,,,3.155155082774203,,
1791,,,4.410634079944413,,
1796,,4.3515425783210535,2.9125702720057736,,
1797,,4.765915969279794,0.8693010626059872,,
1798,,4.752134859987968,,,
1799,,3.928713997173576,,,
1800,,6.702792319379772,,0.761438229135507,
1801,,6.408752615867278,0.0907354238758571,0.773431662190391,
1802,,6.310928389733015,0.7566924544463739,0.7843690476190476,
1803,,6.256623548355723,1.2897827367045556,0.7965817958179582,
1804,,5.095206985324957,,0.8077131086142322,
1805,,3.0496643241333925,0.2559524454193445,0.789720227069017,
1806,,2.737114422794785,3.5343012003485565,0.8186068451475509,
1807,,2.4302018093145503,10.387979879390436,0.7868437463810075,
1808,,3.332334386732396,4.581718277935261,0.7772935384615385,
1809,,3.424781967438853,0.497011106300214,0.8015088848594741,
1810,,3.95127866980868,,0.7836319723979299,
1811,,6.0311743662767645,1.2865447884118075,0.8185907271121577,
1812,,5.9182697104539885,0.2060886088676238,0.8518553164951669,
1813,,5.50933252525389,1.0341397009994968,0.8301545673076922,
1814,,9.541721015102024,0.6339192582656714,0.8787340823970037,
1815,,11.487667887949367,4.560147099602144,0.8036381771281169,
1816,,8.235489855826364,7.545624648595765,0.8279263692307691,0.0150434816826033
1817,,10.784034844064664,1.358323547058048,0.8263724869351368,0.0121012065220236
1818,,11.317499962368109,4.697675345464492,0.8418049671977507,0.0102777095543878
1819,,10.211852016571491,5.655677934341498,0.86714814695456,0.0167977048246862
1820,,6.680751901805078,,0.8088469449485782,0.0137966746112813
1821,,6.712530171586496,1.1091807876250197,0.8207942261185006,0.0124761217920529
1822,,3.4044012598096467,1.0919183395959404,0.8419419607843137,0.0092469201928227
1823,,3.841339038344433,0.9855262962506632,0.8217275974992557,0.010524379024839
1824,,3.7894564436191134,0.5719572255022072,0.8121516895761741,0.0101177867642339
1825,3.701381782032707,3.911359768542343,2.710197314689194,0.8229884691848907,0.0105349482715114
1826,3.701381782032707,2.710355661530585,1.147329121007648,0.887024924012158,0.0116366188533578
1827,3.701381782032707,2.2024335459783404,192.17762644845973,0.837348470991712,0.0117675155010304
1828,3.701381782032707,1.1199228121537272,0.7843984806596344,0.8465421265530194,0.0121693284088545
1829,3.701381782032707,1.2612442841487996,0.5652283169458907,0.8229632297415045,0.0142330844287115
1830,3.701381782032707,1.5435739740941463,2.92842099457088,0.8561009577464788,0.017029796254858
1831,3.701381782032707,1.6274667866193273,1.4782894443690138,0.9098928913963328,0.0151147553259201
1832,3.701381782032707,1.5973129860315995,1.3407741472245631,0.925404208194906,0.0168142246921974
1833,3.701381782032707,1.6696428545902084,1.1936498619170142,0.9612530147263127,0.0269708170413815
1834,3.701381782032707,2.0264872405785037,1.6472368094400196,0.9054666117065128,0.0248400087381083
1835,3.701381782032707,2.9972265274436136,8.407771214864459,0.8857021497021497,0.0288212248660482
1836,3.701381782032707,2.8573898036427963,3.7069796219380415,0.8813397256794513,0.0395859806557902
1837,3.701381782032707,3.91151070287684,7.080228391475099,0.8712881254861291,0.0568363927738927
1838,3.701381782032707,4.476494106694714,2.319385162726193,0.8401978299268231,0.0419676247159316
1839,3.701381782032707,3.996431793923741,1.9217762776892564,0.8996881473846946,0.0246921714035097
1840,3.701381782032707,3.6205809251297127,,0.8261371826779492,0.0359766463426216
1841,3.701381782032707,3.5882365000876923,4.045844795135366,0.8352768361581921,0.0344138038776268
1842,3.701381782032707,2.6513826064173016,2.919153839527425,0.8463758665966387,0.0347337578442229
1843,3.701381782032707,2.082715342714793,2.2389626536126856,0.8289678481012658,0.0171336489216998
1844,3.701381782032707,1.9856334854336877,1.1473291210034262,0.8134562073027091,0.0275184275184275
1845,3.701381782032707,1.9659611945374007,6.405920925493847,0.7991409391383633,0.0351278611736172
1846,3.701381782032707,1.9681587533625824,2.1963157459250437,0.813659667743424,0.1479771065644798
1847,3.701381782032707,0.9559830071808972,0.1377617403343526,0.8547387812942844,0.1521219522525447
1848,3.701381782032707,1.2081854505704863,1.4967937628735015,0.8513672781472139,0.1571100739615152
1849,3.701381782032707,1.182056003932245,0.7084889502972972,0.8178183627317955,0.0335712152489473
1850,3.701381782032707,1.3513445564011564,4.208269221214165,0.8383702677746999,0.0387267522460075
1851,3.701381782032707,1.246502821838016,4.6122630664231306,0.8439531829350011,0.0341708834990984
1852,3.701381782032707,1.1745698868218963,0.6459752193830596,0.8584562256809338,0.0435770221140644
1853,3.701381782032707,0.9740205739518828,1.296904236476929,0.8961723700887199,0.0496733134033963
1854,3.701381782032707,0.6948559321445306,0.1723566168313257,0.8665818496638826,0.006778181226949
1855,3.701381782032707,0.4492441391945284,326.7019666453232,0.8764716301600673,0.0127499775282395
1856,3.701381782032707,0.2890584496068843,2.022922397555993,0.8473214841412328,0.0128623162326956
1857,3.701381782032707,0.3355959941469675,3.146768173993171,0.8281220761107789,0.0394564841202037
1858,3.701381782032707,0.4238583141609511,2.463815740626916,0.8561005533920886,0.0371052201522974
1859,3.701381782032707,0.5904106278983112,1.1647128955574746,0.8524670443251838,0.0213391698838171
1860,3.701381782032707,0.7578348346963779,0.0061879005624404,0.8654924302005506,0.0227809412211842
1861,3.701381782032707,0.9133755899364846,0.0546917310905382,0.858260808121019,2.5155935148950075
1862,3.701381782032707,7.735309561947268,,0.9334363140218304,12.801215096570068
1863,3.701381782032707,12.89992046672818,,0.9164722168441432,16.582182004628407
1864,3.701381782032707,18.378555551647004,,0.9303780589914368,25.60066323909076
1865,3.701381782032707,24.97383070236376,,0.8695216576036001,5.216816806079535
1866,3.701381782032707,26.463196381404845,2.789738864305434,0.8438592918730509,0.2303611262944852
1867,3.701381782032707,26.651836141662297,0.000724433099971,0.8760283185840707,0.3113118420193306
1868,3.701381782032707,24.040839278655746,0.0510699123230442,0.8544814407381122,0.1748684310162047
1869,3.701381782032707,9.451826884541813,0.090631779310693,0.8772195208518189,0.1436938244904362
1870,3.701381782032707,6.116792704026708,0.0015934223035329,0.823983787956768,0.1282364614707456
1871,,5.68894677997345,0.0196354046308967,0.8484915646023806,0.1272392005759932
1872,,5.89264475230874,0.008143103806335,0.8653120124804992,0.1186539966390767
1873,,6.087989145040309,0.0019568124617485,0.8758452584731257,0.1227734076969711
1874,,6.075885435496683,0.00362214485666,0.8452480932924753,0.1098196774348344
1875,1.9105252111844344,2.497625369239349,0.0012861165376814,0.8580029747899159,0.0861596321152406
1876,,2.6798299355026214,0.0004571726085267,0.8504272482317279,0.0809694009158339
1877,,3.859025155389106,0.0011706725915328,0.860828887388148,0.0490658021778997
1878,,3.4587089143692777,0.0115480887209638,0.884328338152747,0.0604745070186498
1879,,3.537089019978161,0.0047868558358428,0.9878634635326652,0.0612460307496333
1880,1.4615844277601155,2.4884379414213718,0.0230147030933793,1.0431431549107888,0.0815423048693915
1881,,2.6877318685483176,0.0077814446435116,1.0278943215099252,0.0824161073825503
1882,,1.7379548809678496,0.0327021651173122,1.046075243260488,0.0834923358645682
1883,,0.6248021300146848,0.000104793351542,1.047115469348659,0.0724589860455708
1884,,0.5060991589577278,0.0010911999970887,1.0487354180064308,0.0687100292040959
1885,1.7080221323457,0.5143282263232951,0.025101019980424,1.0476423679060665,0.0390585959075247
1886,,0.4525542810593081,0.0026914155174013,1.0488995786061588,0.0519487617683964
1887,,0.2344380239896845,0.0001704142131788,1.0407334696445425,0.0554382531671644
1888,,0.2349575248327237,0.0073378818122818,0.979086408504176,0.0665799780997304
1889,,0.2349575248327237,0.0083158145548566,0.9752311663758,0.0645495311863025
1890,1.6896554780275106,0.2522654232642539,0.003778404486686,0.9736377355734112,0.0700822761829722
1891,,0.2522654232642539,0.0006806056726315,1.0044402005603894,0.0696344434018681
1892,,0.2347722194167069,0.0242713659333346,1.1176656493209218,0.0665122682062062
1893,,0.1719503085299858,0.0036733537382819,1.0536924915201973,0.0754535451519663
1894,,0.268085534516533,0.0027550151016478,0.9502668661509268,0.0670919149711043
1895,1.597056101155377,0.2343821607357273,0.0003702172856461,1.023371397941681,0.0577526348427514
1896,,0.3370763124211927,0.1868433642416452,0.9548847593953682,0.061959738651084
1897,,0.3371530709457415,0.0101479932867045,1.0245320237930555,0.1185743559288648
1898,,0.3372047163737705,0.0059708022903443,0.9902548,1.10444487993742
1899,,0.2751498066087929,0.0009963101526679,1.0297773838788975,0.1834548608478145
1900,1.2577895956487508,0.2339422184627975,0.0036821330932971,1.0584107584935474,0.0897442908790003
1901,,0.205761883121169,0.0062905809386939,1.1668923629590209,0.0663638279057572
1902,,0.1722537586509691,0.0001089226849856,1.1374234446627374,0.0965183774901087
1903,,0.1721023349220908,0.0023496179990913,1.1950478481689388,0.1681347022706209
1904,,0.1720008078646046,0.0152062668464944,1.1621271629778671,0.2158164893676912
1905,1.3040030230791486,0.2055500846656883,0.0065519259396941,1.1997016966986715,0.2223201266972357
1906,,0.1838968942355295,0.0256040630617755,1.2824611924955025,0.2359459359171783
1907,,0.2253622529887505,0.106637214960946,1.266778357733927,0.3230365342539286
1908,,0.2253620940756781,0.0074730261919911,1.2030526739043024,0.3710625718595963
1909,,0.205761883121169,0.0106369467225835,1.296561863173217,0.3703629728304765
1910,1.1751825525090929,0.205761883121169,0.0030748419867267,1.2486114278310445,0.3399692670289704
1911,,0.1721023349220908,0.0094204717780388,1.2364605029210058,0.3375021542435095
1912,,0.1720008078646047,0.0001246559427763,1.2542830022630125,0.2539502611467475
1913,,0.1453458894457149,0.0013562920968494,1.23087798343887,0.2697306276605357
1914,,0.5697844890792949,0.017489621491256,1.1187273398106012,0.0470607288400225
1915,1.1565648712427887,1.7778105754228832,0.0024541090654793,1.0607914110429448,0.0022156607540356
1916,,1.7921145366957316,0.001499113792903,1.1747092622385658,
1917,,1.76880191815189,0.0022530155390533,1.127418118869013,0.0125966062207964
1918,,1.76880191815189,0.0001228820286172,1.2133610660486676,0.5938769113218011
1919,,3.1020407960275795,0.0004577601020144,1.3740670611439842,13.246383044173504
1920,1.0820466460396254,7.616351237851218,0.0009404979376616,1.4469042325780248,0.6462710404345291
1921,,8.695147510890418,0.0023757934039044,1.4244524440518256,1.1693066733593431
1922,,12.255482038303215,0.0003712423299343,1.3543113245839535,1.150446083228058
1923,,12.404189211608868,0.0007293937298212,1.4592385659681033,0.850901075762191
1924,,12.022429881734132,0.0014795498078477,1.4184998725140234,0.7557895224852812
1925,1.0675961560134166,6.900213581199748,0.0007506296658445,1.3598941334309065,0.7486422733654529
1926,,7.3058418406978065,0.0022046571671601,1.480397559735638,0.7183501059126999
1927,,4.767911176573546,0.001328110660943,1.3612366619452314,0.7737170898932538
1928,,4.741831629887763,0.0377261442640654,1.341031619627591,0.9499013197751062
1929,,4.090307683659062,0.0002288709834277,1.3627718878248976,1.0290947144175346
1930,1.0308422940126714,0.3134592508238064,0.0014847317361342,1.2331352473192667,1.0989825616752351
1931,,2.948248391834716,0.0087547221415747,1.212571916971917,1.132727086952079
1932,,9.833466807660384,0.3704627153136659,1.021265415549598,1.51809570427165
1933,,15.617183029764782,0.0593394360869482,0.9568689335394126,1.3215693214088844
1934,,18.200277909247724,0.0314331615389385,0.9695818324197338,1.155137374765446
1935,1.0295854400634894,18.32158738557333,0.0036890662374934,1.0472564906966682,0.9794409874572456
1936,,17.77748806307996,0.0230333514724422,1.09854604989605,0.905145246364018
1937,,11.338139996883248,,1.1396528100090808,0.7392054863616829
1938,,8.896115328247886,,1.0538780536643972,0.5214631728986778
1939,,4.068831631534849,0.0235112851342091,1.1191592867160889,0.1052173300179043
1940,1.0414423667904045,6.516963299310463,0.0015194516834856,1.0985628660322109,0.0747889912161206
1941,,7.538680463035636,0.0037795249772266,1.1364582424953882,0.4373749999022006
1942,,7.639804541401279,1.6609634710569223,1.221243511826544,2.195935630485044
1943,,7.741450624951894,0.0198683746929556,1.3002444912508102,10.233247419596047
1944,,7.113524391816382,0.1188727525344568,1.4402548504617472,12.509338477104317
1945,1.0551178328908235,2.3418165195281677,0.0187809953259682,1.4650620609940428,12.607634045859967
1946,,0.1752436660948255,0.0541317904144862,1.3787058878243883,3.752066505189737
1947,,0.1106964345307482,0.0089066739851344,1.3595085969411989,2.614962638315129
1948,,0.1106964345307482,0.0147126286045995,1.370243838928671,5.441326999818904
1949,,3.7468771215937537,0.0034729221909924,1.2803636363636364,9.027166473156424
1950,1.227603168003338,10.499261114559149,0.0014014624647419,1.3778139408733387,12.983464529494652
1951,,10.499261114559149,,1.4202043332746168,40.851078284411976
1952,,10.444964389263552,,1.4548349995576395,45.96471810419715
1953,,10.562169157911525,0.0028803759510565,1.444786062003587,44.50034598934152
1954,,10.833698397907932,0.0077972314578497,1.3595718402634829,38.185639523578814
1955,1.226867434013604,0.5299084101586049,0.0034105532708854,1.3850570129973687,33.68637592208139
1956,,0.5649020020147644,,1.3764538333728935,34.01963523405793
1957,,0.5649020020147644,,1.3620784098912275,40.4798838209125
1958,,0.5649020020147644,,1.3345408725783587,39.98057795784028
1959,,0.5649020020147644,,1.3628749809654332,43.13936976028243
1960,1.2840215500606504,0.4082722920298802,,1.310377358490566,43.51813083944329
1961,,0.4381954179422692,,1.2873636492421023,48.46362333299961
1962,,0.4077148117656343,,1.3428632085485812,60.78263273334765
1963,,0.2981997054298983,,1.3381334430501268,59.88480864805441
1964,,0.3190124605775009,,1.3349944265949774,56.56219067755805
1965,1.3027833501959143,0.3911174761178435,,1.3760051463493084,55.61400779534935
1966,,0.3913495222580389,,1.4297772418607604,81.4402436262806
1967,,0.6413101809431999,,1.4260207266824825,94.51320163586172
1968,,5.690459173015141,,1.427770746700416,124.5768214241744
1969,,5.733629341263794,,1.4384661117717004,131.61927907315135
1970,1.3196950672302403,5.742220535984043,,1.3959911432234005,104.42926347047243
1971,,6.0297567417768185,,1.3987385321100918,80.30031808131206
1972,,6.437427562325136,,1.4117320297744695,59.80128344668008
1973,,1.710637631252841,,1.387833889816361,53.25860926206848
1974,,2.846081598563939,,1.3905729249325505,52.77175796913769
1975,1.348115383138185,3.466061484757578,,1.3744969286168185,47.78131190734181
1976,,8.011792497767471,,1.4011703174356585,50.59243117337397
1977,,6.893013631423644,,1.4184903748733535,53.65128127408062
1978,,10.36629184862817,,1.432218309859155,48.110243663275845
1979,,12.268815750354827,,1.4269582618639225,40.01236070643039
1980,1.458638056741349,12.927867162741078,,1.436590335726761,33.42731078700046
1981,,10.751838118238682,,1.4792066538707611,40.74266305474392
1982,,12.904701742416067,,1.4145278450363197,52.57446944058255
1983,,12.836022590977104,,1.4114948984367688,57.71650687704096
1984,,10.224337487781018,,1.466733732680964,67.29586650704427
1985,1.4244565761163346,4.484014167925372,,1.462553700341025,68.06126292868808
1986,,11.311790133616672,,1.440548131755894,66.55432232768054
1987,,12.49411404495625,,1.4154711444408217,59.93572747775065
1988,,10.716977185958424,,1.3965886522060829,61.35637557018003
1989,,9.336546205254628,,1.404831065586302,66.42603576478349
1990,1.4019376570737028,8.414207056919366,,1.4121195921951966,53.24151899502368
1991,,8.06176331736585,,1.4137692775756094,45.49438963040996
1992,,6.94571274315856,,1.443971749563962,44.412352481598745
1993,,8.97036294759343,,1.4331111190556487,58.42623505600134
1994,,8.722186421591097,,1.4226823874862922,55.09777076394547
1995,1.3467315032610452,7.507241606130896,,1.413815765033937,57.82558143419021
1996,,7.477496687468077,,1.4193733490941776,55.850748275613405
1997,,8.181867445910703,,1.4259400725173312,54.268473392030856
1998,,2.3792700099391038,,1.4320645893916644,50.85935507426656
1999,,3.1151544957178907,,1.441066667114954,54.90498628696667
2000,1.3468614002559038,4.208547661776006,,1.4363744085064447,54.78124690760247
2001,,,,1.4046965256837776,60.2069831557914
2002,,,,1.3905767733752512,61.53317951810386
2003,,,,1.3775826463482312,62.63475552893297
2004,,,,1.390839958262801,63.10850131932165
2005,0.9787726607301884,,,1.393871623115278,62.26460497980032
2006,,,,1.3942056222899,62.04000602278909
2007,,,,1.3825731035577464,68.87504227265752
2008,,,,1.3863514996226367,83.86962383791507
2009,,,,1.4084188991685451,107.76448267406268
2010,0.9187111628453136,,,1.4175704520105945,108.35035543735108
2011,,,,1.4204626690686568,100.64252023494755
2012,,,,1.431079025889494,96.44860451583786
2013,,,,1.430454176827285,96.39061197890535
2014,,,,1.4182360920281716,82.97424334575577
2015,,,,1.423353249206556,95.74430625500122
2016,,,,1.4178100035681316,102.58433341239422
2017,,,,1.414493017933526,
2018,,,,1.43276685458576,
2019,,,,1.4437462112990025,
2020,,,,1.5693318589056005,
2021,,,,1.549043782397582,
2022,,,,1.5228521035355185,
